number,state,title,user/login,body,created_at,updated_at,closed_at,merged_at,merged,comments,review_comments,commits,additions,deletions,changed_files
155751,closed,[KnownBits] Add operator<<=(unsigned) and operator>>=(unsigned). NFC,topperc,Add operators to shift left or right and insert unknown bits.,2025-08-28T05:13:13Z,2025-08-28T17:08:32Z,2025-08-28T17:08:28Z,2025-08-28T17:08:28Z,True,2,3,1,40,45,7
155748,closed,[msan] Fix multiply-add-accumulate (#153927) to use ReductionFactor,thurstond,"https://github.com/llvm/llvm-project/pull/153927 incorrectly cast using a hardcoded reduction factor of two, rather than using the parameter.

This caused false negatives but not false positives. (The only incorrect case was a reduction factor of four; if four values {A,B,C,D} are being reduced, the result is fully zero iff {A,B} and {C,D} are both zero after pairwise reduction. If only one of those reduced pairs is zero, then the quadwise reduction is non-zero.)",2025-08-28T04:59:53Z,2025-09-02T17:16:57Z,2025-09-02T17:16:57Z,2025-09-02T17:16:57Z,True,2,0,1,171,279,9
155743,closed,[LV]: consider scalable VF during deciding dead epilogue.,hassnaaHamdi,"- Consider scalable VF during calculating remaining iterations out of MainLoop.
- Consider epilogue scalable VF during deciding if remaining iterations less than the epilogue VF.
",2025-08-28T03:39:50Z,2025-09-03T17:45:58Z,2025-09-03T17:45:58Z,,False,0,0,1,38,206,4
155747,closed,"[RISC-V] Added the mips extension instructions like ehb,ihb and pause etc for MIPS RV64 P8700.",ukalappa-mips,"Please refer the https://mips.com/wp-content/uploads/2025/06/P8700_Programmers_Reference_Manual_Rev1.84_5-31-2025.pdf for more information .

and files like RISCVInstrInfoXMips.td clang formatted .

No Regression found.",2025-08-28T04:56:10Z,2025-09-01T08:40:28Z,2025-09-01T08:40:28Z,2025-09-01T08:40:28Z,True,2,16,10,72,18,9
155750,closed,[Uniformity] Fix typo in assumed divergent cycles output (NFC),perlfu,,2025-08-28T05:05:50Z,2025-08-28T05:49:33Z,2025-08-28T05:49:33Z,2025-08-28T05:49:33Z,True,1,0,1,24,24,13
155742,closed,[flang] Attach proper storage to [hl]fir.declare in lowering.,vzakhari,"As described in https://discourse.llvm.org/t/rfc-flang-representation-for-objects-inside-physical-storage/88026,
`[hl]fir.declare` should carry information about the layout
of COMMON/EQUIVALENCE variables within the physical storage.

This patch modifes Flang lowering to attach this information.
",2025-08-28T03:33:31Z,2025-09-04T22:49:12Z,2025-09-04T22:49:12Z,2025-09-04T22:49:12Z,True,1,2,2,555,280,40
155749,closed,[builtins] Rename freebsd to elf_aux_info to reflect the function called. NFCI,brad0,,2025-08-28T05:05:11Z,2025-08-28T06:50:03Z,2025-08-28T06:50:00Z,2025-08-28T06:50:00Z,True,1,0,1,2,2,3
155741,closed,[MLIR][Python] enable type stub auto-generation,makslevental,This PR turns on automatic type stub generation (rather than relying on hand-written/updated stubs). It uses nanobind's [stubgen facility](https://nanobind.readthedocs.io/en/latest/typing.html#stub-generation). If you would like to enable this functionality you can add `GENERATE_TYPE_STUBS` to `declare_mlir_python_extension` .,2025-08-28T03:30:13Z,2025-09-09T16:05:02Z,2025-09-05T16:38:00Z,2025-09-05T16:38:00Z,True,11,3,16,128,3186,13
155740,closed,"[IR][CodeGen] Remove ""approx-func-fp-math"" attribute",paperchalice,"Remove ""approx-func-fp-math"" attribute and related command line option, users should always use afn flag in IR.
Resolve FIXME in `TargetMachine::resetTargetOptions` partially.",2025-08-28T03:26:44Z,2025-08-29T02:41:29Z,2025-08-29T01:52:07Z,2025-08-29T01:52:07Z,True,2,0,6,7,85,19
155734,closed,[SimplifyCFG] Probabilities associated with same condition are constant,mtrofin,"The branch weights capture probability. The probability has everything to do with the (SSA) value the condition is predicated on, and nothing to do with the position in the CFG.",2025-08-28T01:16:07Z,2025-09-04T21:44:56Z,2025-09-04T21:37:35Z,2025-09-04T21:37:35Z,True,4,4,1,35,47,2
155737,closed,[clang][bytecode] Handle negative array sizes in constexpr `new` instead of asserting,snarang181,"This patch fixes a crash in the constexpr interpreter when evaluating `new T[n]` with a negative element count.

Fixes https://github.com/llvm/llvm-project/issues/152904 ",2025-08-28T02:48:05Z,2025-08-29T12:28:41Z,2025-08-29T12:28:41Z,2025-08-29T12:28:41Z,True,1,16,8,31,1,2
155739,closed,[LV] Align legacy cost model to vplan-based model for gather/scatter w/ uniform addr.,ElvisWang123,"This patch check if the addr is uniform in legacy cost model to align vplan-based cost model after #150371.

This patch fixes llvm-test-suite assertion (https://lab.llvm.org/buildbot/#/builders/210/builds/1935) due to cost model misaligned after #149955 under RISCV.

I've tested this patch (on top of #149955) on the llvm-test-suite locally with crashed options `rva23u64`, `rva23u64_zvl1024b` and build successfully.

Since this fix will change LV, I think would be better to create a PR to fix this.",2025-08-28T03:15:18Z,2025-09-02T01:11:49Z,2025-09-02T01:11:45Z,2025-09-02T01:11:45Z,True,2,27,6,191,2,2
155733,closed,[lldb][debugserver] Upstream to debugserver changes,jasonmolenda,"Review of diffs from lldb's internal debugserver and llvm.org main found two orphaned changes that should be upstreamed.

First is in MachTask::ExceptionThread where we want to confirm that a mach exception messages is from the correct process before we process it.

Second is that we want to run the arm64 register context through thread_convert_thread_state() after thread_get_state, and before thread_set_state, to re-sign fp/sp/lr/pc appropriately for ptrauth (arm64e) processes.",2025-08-28T01:01:29Z,2025-08-28T17:06:52Z,2025-08-28T17:06:46Z,2025-08-28T17:06:46Z,True,1,3,2,72,20,2
155732,closed,[libc][NFC] Fix Implicit Conversion Warning in getrandom Test,boomanaiden154,"getrandom returns a ssize_t, but the error codes are defined as integers. We need to use the builtin cast in the Fails matcher to ensure that everything is the same type.

clang will warn about this in a bootstrapping build. Originally found in \#155627.",2025-08-28T00:56:32Z,2025-08-28T03:58:27Z,2025-08-28T03:58:24Z,2025-08-28T03:58:24Z,True,1,0,1,3,2,1
155730,closed,[CI] Handle Runtime Build Failures Correctly in generate_test_report,boomanaiden154,The nested ninja invocations currently confuse the script. Update  the script to handle this correctly and a test to ensure we do not regress this behavior in the future.,2025-08-28T00:25:51Z,2025-08-28T15:02:10Z,2025-08-28T15:02:09Z,2025-08-28T15:02:09Z,True,0,3,3,40,0,2
155731,closed,Add WarnOnModificationOfCopiedLoopVariable to performance-for-range-c…,flowerhack,"…opy.

Adds an option to performance-for-range-copy that alerts when a loop variable is copied and modified.

This is a bugprone pattern because the programmer in this case often assumes they are modifying the original value instead of a copy.

The warning can be suppressed by instead explicitly copying the value inside the body of the loop.",2025-08-28T00:53:52Z,2025-08-28T21:20:43Z,2025-08-28T21:20:43Z,,False,5,1,1,99,2,4
155729,closed,[mlir][spirv] Add pattern matching for arith.index_cast i1 to index for ArithToSPIRV,ianayl,"Currently, `arith.index_cast` gets converted to `OpSConvert`: https://github.com/llvm/llvm-project/blob/9bf5bf3baf3c7aec82cdd235c6a2fd57b4dd55ab/mlir/lib/Conversion/ArithToSPIRV/ArithToSPIRV.cpp#L1331 [OpSConvert requires its operands to be of integer type](https://registry.khronos.org/SPIR-V/specs/unified1/SPIRV.html#OpSConvert), which poses an issue for `i1` since SPIRV distinguishes between booleans and integers. As a result, the following example doesn't get converted, leaving behind illegal ops:
```
%0 = arith.index_cast %arg0 : i1 to index
```
This PR adds additional logic to convert `arith.index_casts` to SPIRV dialect when casting from `i1` to `index`. Converting `index_cast`s from `index` to `i1` is a part of https://github.com/llvm/llvm-project/pull/156031.",2025-08-28T00:02:51Z,2025-09-03T18:04:56Z,2025-09-03T18:04:35Z,2025-09-03T18:04:35Z,True,6,7,11,55,2,2
155728,closed,[flang][runtime][NFC] Clean up Fortran::common::optional<> usage,klausler,"When somebody replaced uses of std::optional<> in the runtime with a new optional<> defined locally, many needless top-level Fortran:: namespace qualifiers were added, which are inconsistent with namespace usage in the runtime.  Clean them up.",2025-08-27T23:55:04Z,2025-08-29T15:06:05Z,2025-08-29T15:06:02Z,2025-08-29T15:06:02Z,True,0,0,1,171,184,26
155727,closed,[libc][gpu] Add exp/log benchmarks and flexible input generation,leandrolcampos,"This patch adds GPU benchmarks for the exp (`exp`, `expf`, `expf16`) and log (`log`, `logf`, `logf16`) families of math functions. 

Adding these benchmarks revealed a key limitation in the existing framework: the input generation mechanism was hardcoded to a single strategy that sampled numbers with a uniform distribution of their unbiased exponents.

While this strategy is effective for values spanning multiple orders of magnitude, it is not suitable for linear ranges. The previous framework lacked the flexibility to support this.

### Summary of Changes

**1. Framework Refactoring for Flexible Input Sampling:**
The GPU benchmark framework was refactored to support multiple, pluggable input sampling strategies.

* **`Random.h`:** A new header was created to house the `RandomGenerator` and the new distribution classes.
* **Distribution Classes:** Two sampling strategies were implemented:
    * `UniformExponent`: Formalizes the previous logic of sampling numbers with a uniform distribution of their unbiased exponents. It can now also be configured to produce only positive values, which is essential for functions like `log`.
    * `UniformLinear`: A new strategy that samples numbers from a uniform distribution over a linear interval `[min, max)`.
* **`MathPerf` Update:** The `MathPerf` class was updated with a generic `run_throughput` method that is templated on a distribution object. This makes the framework extensible to future sampling strategies.

**2. New Benchmarks for `exp` and `log`:**
Using the newly refactored framework, benchmarks were added for `exp`, `expf`, `expf16`, `log`, `logf`, and `logf16`. The test intervals were carefully chosen to measure the performance of distinct behavioral regions of each function.",2025-08-27T23:54:05Z,2025-08-28T02:05:10Z,2025-08-28T02:05:10Z,2025-08-28T02:05:10Z,True,2,0,1,744,114,13
155726,closed,[MLIR] Refix pr154556,silee2,Adding missing MLIRSCFTransforms,2025-08-27T23:53:13Z,2025-08-28T00:02:54Z,2025-08-28T00:02:54Z,2025-08-28T00:02:54Z,True,1,0,5,1,0,1
155724,closed,"clang/AMDGPU: Add __builtin_amdgcn_inverse_ballot_w{32,64}",nhaehnle,"Add builtins that expose the underlying llvm.amdgcn.inverse.ballot intrinsic that we've had for a while.

This allows more explicitly writing code that selects or branches in terms of lane masks, which can lead to better code quality.",2025-08-27T23:45:49Z,2025-08-28T02:40:11Z,2025-08-28T02:40:03Z,2025-08-28T02:40:03Z,True,3,0,1,41,0,5
155725,closed,AMDGPU: llvm.amdgcn.inverse.ballot needs to be convergent,nhaehnle,It is only defined for uniform inputs (instruction selection inserts v_readfirstlane as necessary).,2025-08-27T23:52:48Z,2025-08-28T02:40:31Z,2025-08-28T02:40:27Z,2025-08-28T02:40:27Z,True,1,0,1,6,2,2
155723,closed,[orc-rt] std::forward unbound arguments when using bind_front.,lhames,"The call operator for the type returned by bind_front should forward its arguments, rather than moving them. This ensures that we handle lvalue references in unbound args correctly:

  auto B = bind_front([](int &) {});
  int N = 7;
  B(N); // <- no longer an error!",2025-08-27T23:43:46Z,2025-08-27T23:54:41Z,2025-08-27T23:54:37Z,2025-08-27T23:54:37Z,True,0,0,1,7,1,2
155722,closed,[MLIR] Add missing dependency for PR154556.,silee2,Add missing dependency MLIRSCFDialect from #154556,2025-08-27T23:41:08Z,2025-08-27T23:50:37Z,2025-08-27T23:50:27Z,2025-08-27T23:50:27Z,True,3,2,2,1,0,1
155721,closed,[CIR] Add support for emitting VTTs and related ojects,andykaylor,This adds support for emitting virtual table tables (VTTs) and construction vtables.,2025-08-27T23:32:12Z,2025-09-02T16:22:09Z,2025-09-02T16:22:05Z,2025-09-02T16:22:05Z,True,1,2,1,333,25,6
155718,closed,release/21.x: [compiler-rt] Remove leftovers of FreeBSD md5/sha2 interceptors (#153351),llvmbot,"Backport 5abec20b25be01866b1c6f75f6f45426d2b4f87b

Requested by: @alexrp",2025-08-27T23:26:09Z,2025-09-09T08:27:37Z,2025-09-09T08:26:55Z,2025-09-09T08:26:55Z,True,6,0,1,0,38,2
155720,closed,[lldb] Correct a usage after a rename was merged.,ashgti,"Fixes lldb-mcp, aa71d95 was merged after 71a065e.",2025-08-27T23:31:46Z,2025-08-27T23:49:31Z,2025-08-27T23:37:45Z,2025-08-27T23:37:45Z,True,3,0,1,1,1,1
155717,closed,release/21.x: [compiler-rt] Avoid depending on the libnvmm header for NetBSD (#153534),llvmbot,"Backport 9ec771bd4a16198cec04b4b9c30c22ee89140a2d

Requested by: @alexrp",2025-08-27T23:25:54Z,2025-09-08T07:33:28Z,2025-09-08T07:32:52Z,2025-09-08T07:32:52Z,True,3,0,1,1,2,1
155716,closed,[orc-rt] Allow move_only_function to capture by lvalue-reference.,lhames,"Store std::decay_t<Callable> to ensure that we can initialize via lvalue references:

  auto NamedNoop = [](){};
   move_only_function<void()> Noop(NamedNoop); // <- no longer an error!",2025-08-27T23:20:00Z,2025-08-27T23:31:06Z,2025-08-27T23:31:03Z,2025-08-27T23:31:03Z,True,0,0,1,7,1,2
155715,closed,"[flang][runtime] Handle ALLOCATE(..., short SOURCE=)",klausler,"Ensure that blank padding takes place when a fixed-length character allocatable is allocated with a short SOURCE= specifier.  While here, clean up DoFromSourceAssign() so that it uses a temporary descriptor on the stack rather than allocating one from the heap.

Fixes https://github.com/llvm/llvm-project/issues/155703.",2025-08-27T23:04:10Z,2025-08-29T14:50:21Z,2025-08-29T14:50:17Z,2025-08-29T14:50:17Z,True,0,2,1,23,11,2
155713,closed,[Driver] Enable outline atomics for OpenBSD/aarch64,brad0,,2025-08-27T22:55:51Z,2025-08-28T06:26:02Z,2025-08-28T06:02:26Z,2025-08-28T06:02:26Z,True,2,0,1,6,1,2
155714,closed,[lldb] Adjust ProtocolServer connection defaults.,ashgti,"This adjusts the ProtocolServer command to default to create a new connection listening on `localhost:0` and adds a new `ServerMetadata` details to `~/.lldb/mcp/lldb-<pid>.json` to record information about the current MCP server.

This can be consumed by the lldb-mcp binary to establish a connection from an LLM client.

",2025-08-27T23:03:06Z,2025-08-29T23:18:20Z,2025-08-29T23:17:46Z,2025-08-29T23:17:46Z,True,4,10,11,151,56,13
155712,closed,release/21.x: [libc++] Ensure that we restore invariants in basic_filebuf::overflow (#147389),llvmbot,"Backport 6291b63a9a104fe93f8e4e279ef2237dc081304f

Requested by: @var-const",2025-08-27T22:49:59Z,2025-09-08T07:33:00Z,2025-09-08T07:32:05Z,2025-09-08T07:32:05Z,True,16,0,3,141,12,5
155711,closed,[lldb] NFC Moving mcp::Transport into its own file.,ashgti,Moving `lldb_protocol::mcp::MCPTransport` out of Server.h and into its own file and simplifying the name to `Transport`.,2025-08-27T22:39:45Z,2025-08-28T12:28:19Z,2025-08-27T23:21:04Z,2025-08-27T23:21:04Z,True,5,0,1,90,38,9
155708,closed,[lldb] Add lldb-mcp scaffolding,JDevlieghere,"Add the scaffolding for a new tool lldb-mcp. This utility is meant to replace netcat and acts a proxy between the LLM and one or more LLDB instances. In its current form, the utility is a trivial MCP server without any tools or resources.",2025-08-27T22:19:09Z,2025-08-28T17:35:28Z,2025-08-27T23:22:00Z,2025-08-27T23:22:00Z,True,8,6,2,135,0,4
155710,closed,[RISCV] Verify vfwmaccbf16 and vfncvtbf16 FRM argument in SemaRISCV::CheckBuiltinFunctionCall.,topperc,We need to check that the FRM value is an integer constant expression with value 0-4.,2025-08-27T22:37:41Z,2025-08-29T07:24:39Z,2025-08-29T05:32:13Z,2025-08-29T05:32:12Z,True,13,0,3,115,0,3
